student_id,year,day,attendance,engagement_score,difficulty
2025_1165,2025,3,1,3.98,3
2025_121,2025,1,1,3.2,3
2024_427,2024,9,1,2.03,2
2025_725,2025,14,1,4.45,3
2024_147,2024,11,1,4.76,3
2024_98,2024,3,1,1.68,2
2025_178,2025,10,1,3.32,3
2024_133,2024,3,1,1.54,4
2025_725,2025,8,1,3.2,2
2024_318,2024,2,1,2.61,3
2025_556,2025,6,1,2.73,4
2024_249,2024,9,1,3.69,2
2025_642,2025,3,1,3.64,3
2025_1059,2025,6,1,3.47,3
2024_141,2024,8,1,2.64,3
2024_971,2024,3,1,4.19,3
2025_3,2025,2,1,4.09,3
2025_178,2025,4,1,1.61,2
2024_659,2024,3,1,2.3,3
2024_876,2024,4,1,2.78,3
2024_1111,2024,14,1,3.92,4
2025_982,2025,10,1,4.01,3
2024_304,2024,4,1,3.87,2
2024_941,2024,7,1,2.53,2
2025_1020,2025,1,1,3.85,2
2024_243,2024,4,1,1.74,4
2024_744,2024,5,1,2.41,2
2024_383,2024,5,1,2.06,3
2024_700,2024,5,1,3.3,3
2025_65,2025,5,1,3.84,3
2024_618,2024,12,1,2.69,4
2025_813,2025,9,1,5.0,2
2024_98,2024,7,1,2.09,4
2024_45,2024,8,1,3.2,2
2025_137,2025,13,1,4.5,2
2024_1126,2024,3,1,4.35,3
2024_98,2024,8,1,3.88,2
2025_836,2025,6,1,3.26,4
2025_93,2025,4,1,3.39,3
2025_654,2025,2,1,3.21,4
2025_213,2025,3,1,3.92,2
2024_936,2024,3,1,2.57,4
2025_29,2025,4,1,2.52,3
2025_1026,2025,14,1,3.54,4
2025_500,2025,11,1,4.0,3
2025_381,2025,8,1,3.36,3
2024_365,2024,4,1,2.26,3
2025_170,2025,5,1,2.37,4
2024_594,2024,6,1,3.34,4
2025_632,2025,10,1,2.52,4
2025_835,2025,4,1,3.44,4
2024_159,2024,5,1,5.0,3
2024_707,2024,1,1,2.75,4
2024_481,2024,7,1,4.13,3
2024_565,2024,6,1,3.56,2
2025_375,2025,7,1,2.54,3
2025_1099,2025,2,1,2.17,2
2025_969,2025,5,1,2.2,3
2024_919,2024,5,1,4.8,4
2024_65,2024,9,1,1.67,4
2025_98,2025,3,1,4.5,2
2024_150,2024,3,1,2.86,2
2024_696,2024,5,1,1.64,3
2024_158,2024,1,1,1.82,2
2024_497,2024,7,1,1.28,3
2025_5,2025,7,1,3.47,3
2025_876,2025,9,1,2.9,4
2025_1100,2025,8,1,3.39,3
2024_514,2024,4,1,3.32,4
2024_1137,2024,4,1,3.42,4
2025_440,2025,5,1,3.21,2
2025_947,2025,6,1,5.0,4
2025_81,2025,13,1,2.98,3
2024_1110,2024,7,1,2.15,3
2025_623,2025,2,1,2.91,4
2024_845,2024,5,1,2.25,3
2024_440,2024,10,1,4.42,2
2025_634,2025,5,1,4.52,2
2025_879,2025,6,1,3.42,2
2024_77,2024,12,1,3.21,3
2025_1131,2025,5,1,4.03,4
2024_266,2024,8,1,3.59,3
2024_389,2024,3,1,3.72,4
2025_257,2025,1,1,2.7,4
2024_126,2024,10,1,3.13,3
2024_760,2024,4,1,2.39,2
2024_804,2024,3,1,4.28,3
2024_1103,2024,1,1,3.69,2
2024_346,2024,7,1,4.07,2
2024_708,2024,6,1,2.73,3
2025_148,2025,3,1,1.54,4
2025_768,2025,1,1,4.14,2
2024_387,2024,2,1,2.84,4
2024_393,2024,10,1,4.76,4
2024_661,2024,7,1,2.71,4
2024_660,2024,10,1,4.79,3
2025_93,2025,5,1,4.1,3
2024_846,2024,4,1,3.34,3
2025_1193,2025,6,1,4.18,3
2024_77,2024,7,1,2.52,4
2024_398,2024,6,1,2.65,2
2024_769,2024,3,1,3.54,3
2025_21,2025,8,1,3.09,2
2025_980,2025,9,1,4.3,2
2024_864,2024,8,1,3.77,2
2024_1066,2024,9,1,3.38,3
2024_1129,2024,1,1,3.49,3
2024_260,2024,1,1,3.58,4
2025_487,2025,4,1,4.57,4
2025_811,2025,7,1,4.94,3
2025_235,2025,2,1,4.04,4
2024_189,2024,12,1,4.52,2
2025_516,2025,1,1,1.47,3
2024_304,2024,11,1,5.0,4
2024_654,2024,9,1,2.52,2
2024_882,2024,9,1,4.32,2
2024_532,2024,1,1,4.23,4
2024_568,2024,9,1,3.06,2
2024_880,2024,11,1,3.18,3
2025_1133,2025,8,1,3.56,2
2025_1031,2025,2,1,5.0,2
2025_1195,2025,4,1,2.65,3
2024_788,2024,4,1,3.74,3
2025_420,2025,3,1,1.0,4
2024_790,2024,6,1,3.53,3
2024_1061,2024,1,1,3.12,3
2025_427,2025,4,1,4.18,2
2025_114,2025,9,1,4.82,2
2025_689,2025,9,1,3.13,4
2025_969,2025,1,1,3.43,2
2024_834,2024,2,1,2.58,3
2025_1046,2025,8,1,3.13,3
2024_1024,2024,3,1,4.06,4
2025_622,2025,2,1,3.51,2
2025_725,2025,13,1,2.81,4
2024_58,2024,4,1,3.6,4
2024_776,2024,2,1,3.11,3
2024_210,2024,1,1,4.01,4
2025_835,2025,3,1,3.67,4
2024_750,2024,5,1,4.39,3
2025_444,2025,10,1,2.9,4
2025_798,2025,15,1,4.48,4
2024_411,2024,6,1,4.37,3
2024_787,2024,2,1,4.61,3
2025_434,2025,7,1,3.93,3
2025_546,2025,15,1,4.69,2
2025_1193,2025,2,1,2.93,4
2024_399,2024,4,1,2.37,3
2025_1180,2025,9,1,2.66,3
2024_425,2024,6,1,2.47,4
2024_309,2024,4,1,3.32,2
2024_1037,2024,15,1,4.39,3
2024_685,2024,6,1,2.5,4
2025_190,2025,7,1,1.43,2
2025_541,2025,3,1,3.11,3
2024_135,2024,3,1,3.91,4
2024_34,2024,4,1,4.07,3
2025_152,2025,13,1,3.64,2
2024_793,2024,7,1,2.92,4
2024_45,2024,7,1,3.32,2
2025_774,2025,2,1,4.06,2
2024_1141,2024,11,1,3.93,2
2024_169,2024,3,1,2.36,3
2024_851,2024,1,1,4.43,4
2024_345,2024,4,1,4.71,2
2025_64,2025,4,1,4.21,3
2024_1110,2024,2,1,1.83,2
2024_554,2024,4,1,3.93,3
2024_1141,2024,7,1,3.09,3
2025_962,2025,1,1,4.42,4
2025_725,2025,7,1,5.46,3
2025_682,2025,3,1,3.2,3
2025_570,2025,6,1,3.28,3
2024_1043,2024,5,1,2.19,4
2024_420,2024,8,1,2.52,4
2024_796,2024,7,1,1.2,4
2025_1151,2025,4,1,2.64,2
2024_778,2024,1,1,1.88,4
2024_949,2024,10,1,1.87,2
2024_1180,2024,4,1,2.54,4
2025_334,2025,14,1,3.95,3
2025_354,2025,10,1,5.0,2
2024_770,2024,6,1,4.33,2
2025_522,2025,7,1,3.42,2
2025_466,2025,1,1,4.02,2
2025_1109,2025,11,1,4.3,3
2025_825,2025,3,1,3.33,2
2025_140,2025,11,1,3.27,2
2025_446,2025,6,1,3.94,2
2024_1156,2024,9,1,3.83,4
2025_355,2025,3,1,4.74,2
2025_228,2025,8,1,2.38,3
2025_1069,2025,8,1,2.75,2
2024_924,2024,1,1,2.53,2
2024_792,2024,8,1,3.49,2
2024_1194,2024,7,1,4.04,3
2025_900,2025,3,1,3.29,3
2024_1180,2024,10,1,4.5,2
2024_132,2024,10,1,4.71,3
2024_262,2024,6,1,3.63,4
2025_418,2025,3,1,3.57,3
2024_557,2024,3,1,2.16,2
2024_902,2024,7,1,3.01,2
2024_973,2024,4,1,5.0,4
2024_1197,2024,5,1,4.36,4
2024_400,2024,5,1,2.55,3
2024_756,2024,1,1,3.09,4
2024_678,2024,2,1,4.44,2
2024_317,2024,5,1,1.41,3
2024_67,2024,9,1,3.55,3
2024_1139,2024,2,1,3.21,3
2024_473,2024,4,1,4.43,2
2025_276,2025,7,1,3.0,3
2024_773,2024,10,1,4.7,4
2025_681,2025,4,1,2.51,3
2025_411,2025,4,1,4.61,2
2024_788,2024,13,1,4.58,2
2024_450,2024,3,1,5.0,4
2024_1043,2024,3,1,2.71,4
2025_804,2025,14,1,3.5,3
2024_896,2024,6,1,1.96,2
2025_1172,2025,6,1,3.52,2
2024_1095,2024,2,1,5.0,4
2025_311,2025,9,1,4.91,2
2024_173,2024,1,1,3.95,3
2025_1006,2025,3,1,5.0,2
2024_974,2024,1,1,2.72,2
2024_453,2024,1,1,2.61,4
2024_1188,2024,2,1,1.54,3
2025_165,2025,6,1,3.63,3
2025_427,2025,13,1,3.18,4
2025_186,2025,7,1,4.37,4
2024_77,2024,3,1,2.59,2
2025_574,2025,10,1,2.4,4
2025_1135,2025,2,1,4.13,2
2024_128,2024,5,1,3.87,4
2025_305,2025,3,1,1.81,4
2025_1130,2025,5,1,4.78,2
2025_1113,2025,10,1,4.0,2
2025_531,2025,9,1,3.74,3
2025_1089,2025,11,1,3.27,2
2025_1188,2025,8,1,3.37,2
2025_1166,2025,8,1,3.33,4
2025_689,2025,3,1,4.5,2
2024_1153,2024,7,1,2.82,2
2024_480,2024,5,1,1.23,3
2024_625,2024,9,1,4.44,4
2024_1092,2024,6,1,4.0,3
2024_186,2024,1,1,3.86,4
2025_1039,2025,2,1,4.38,3
2025_964,2025,8,1,2.33,4
2024_744,2024,1,1,2.75,2
2025_731,2025,12,1,3.88,3
2025_895,2025,1,1,3.8,3
2024_1107,2024,13,1,4.79,2
2025_268,2025,6,1,5.0,2
2025_624,2025,2,1,4.27,2
2025_609,2025,4,1,2.39,2
2024_1003,2024,4,1,4.55,4
2025_154,2025,7,1,4.16,4
2024_297,2024,7,1,3.34,2
2024_1116,2024,7,1,4.68,2
2024_93,2024,2,1,4.33,3
2024_140,2024,1,1,3.27,4
2025_228,2025,2,1,4.1,4
2025_81,2025,2,1,1.75,3
2025_1029,2025,11,1,2.83,4
2025_1007,2025,6,1,3.53,4
2024_591,2024,6,1,2.55,3
2024_230,2024,7,1,0.86,4
2024_557,2024,1,1,2.98,2
2024_886,2024,2,1,2.4,3
2025_1007,2025,8,1,3.68,3
2025_557,2025,2,1,1.65,3
2025_597,2025,2,1,4.34,2
2025_61,2025,10,1,1.72,2
2025_861,2025,8,1,2.84,3
2025_647,2025,4,1,3.88,4
2025_964,2025,4,1,0.51,3
2024_1107,2024,5,1,4.9,4
2025_10,2025,9,1,3.83,2
2024_1048,2024,4,1,4.38,4
2024_865,2024,3,1,4.27,3
2025_1064,2025,4,1,3.11,3
2024_1044,2024,6,1,2.75,2
2025_975,2025,9,1,5.0,3
2024_773,2024,11,1,2.08,3
2025_589,2025,4,1,5.0,3
2025_1141,2025,7,1,3.17,3
2024_580,2024,1,1,3.42,2
2024_537,2024,6,1,2.25,4
2024_773,2024,7,1,4.16,4
2025_439,2025,3,1,3.63,2
2024_53,2024,2,1,3.48,2
2025_1029,2025,4,1,3.18,3
2025_784,2025,4,1,3.54,3
2025_647,2025,10,1,3.71,4
2025_1156,2025,1,1,4.24,4
2025_695,2025,7,1,2.35,3
2024_1037,2024,7,1,3.58,4
2024_925,2024,1,1,2.4,2
2024_353,2024,3,1,4.15,2
2025_1017,2025,7,1,3.99,2
2024_989,2024,7,1,4.38,3
2025_10,2025,7,1,3.22,3
2024_678,2024,1,1,2.77,4
2024_1104,2024,6,1,1.57,4
2024_864,2024,1,1,3.04,2
2025_1094,2025,3,1,4.86,3
2024_806,2024,1,1,3.45,4
2024_965,2024,7,1,2.42,4
2024_1147,2024,3,1,3.78,2
2024_748,2024,1,1,1.89,3
2024_510,2024,6,1,3.68,4
2025_940,2025,2,1,3.49,2
2025_788,2025,10,1,4.12,2
2024_828,2024,6,1,4.01,3
2025_268,2025,1,1,1.41,4
2024_928,2024,2,1,1.43,3
2025_893,2025,12,1,3.24,2
2025_571,2025,14,1,2.51,3
2025_334,2025,12,1,4.19,3
2024_1110,2024,1,1,3.32,4
2024_445,2024,3,1,2.7,4
2025_997,2025,3,1,3.17,2
2025_1032,2025,1,1,3.92,2
2024_1079,2024,3,1,3.23,3
2024_485,2024,8,1,3.66,4
2025_163,2025,5,1,3.15,3
2024_894,2024,12,1,4.14,3
2024_36,2024,5,1,1.66,2
2025_322,2025,9,1,3.09,4
2025_334,2025,13,1,3.6,4
2024_882,2024,3,1,3.9,2
2024_477,2024,3,1,1.7,2
2024_113,2024,3,1,1.71,4
2024_292,2024,1,1,3.54,2
2024_283,2024,1,1,5.08,2
2025_1076,2025,8,1,3.93,4
2025_402,2025,5,1,2.89,4
2024_1157,2024,7,1,3.69,3
2024_969,2024,3,1,3.68,3
2024_58,2024,3,1,2.58,2
2024_88,2024,4,1,2.07,3
2025_983,2025,1,1,2.34,2
2024_1040,2024,2,1,2.46,3
2025_733,2025,3,1,3.73,2
2025_1182,2025,8,1,4.26,3
2024_421,2024,1,1,1.8,4
2025_314,2025,11,1,3.5,4
2024_1189,2024,1,1,4.03,4
2024_943,2024,4,1,5.0,2
2025_793,2025,3,1,2.06,2
2024_449,2024,3,1,4.76,3
2025_833,2025,6,1,4.91,3
2024_567,2024,4,1,2.68,4
2024_508,2024,3,1,3.13,2
2024_38,2024,5,1,2.75,4
2025_864,2025,7,1,3.75,2
2025_123,2025,2,1,4.4,2
2025_811,2025,3,1,2.66,3
2024_162,2024,2,1,2.74,2
2024_658,2024,2,1,4.07,4
2025_849,2025,4,1,2.88,2
2025_107,2025,8,1,3.61,2
2024_515,2024,2,1,3.53,4
2024_231,2024,4,1,1.83,4
2025_289,2025,3,1,1.36,2
2024_1098,2024,8,1,5.0,4
2025_156,2025,6,1,3.25,2
2025_141,2025,6,1,1.98,4
2025_235,2025,6,1,4.79,2
2025_324,2025,12,1,2.5,4
2025_729,2025,13,1,3.62,4
2024_67,2024,4,1,3.68,4
2025_213,2025,8,1,3.06,3
2024_275,2024,6,1,3.21,3
2024_788,2024,1,1,5.0,4
2025_269,2025,14,1,2.78,4
2024_531,2024,5,1,2.99,4
2024_185,2024,7,1,3.88,3
2024_65,2024,2,1,3.29,3
2024_768,2024,8,1,3.15,2
2024_1101,2024,10,1,3.38,4
2025_302,2025,2,1,3.34,4
2025_1013,2025,3,1,2.98,3
2025_653,2025,6,1,3.86,2
2025_377,2025,6,1,2.4,4
2025_689,2025,5,1,3.84,4
2025_997,2025,1,1,4.34,3
2025_890,2025,5,1,3.27,2
2024_188,2024,12,1,2.98,4
2024_45,2024,9,1,4.26,2
2025_742,2025,2,1,4.05,4
2024_5,2024,3,1,3.51,2
2024_27,2024,3,1,2.93,2
2024_1182,2024,5,1,3.41,4
2024_480,2024,4,1,4.85,2
2025_633,2025,4,1,2.59,2
2024_25,2024,1,1,4.36,3
2024_236,2024,3,1,3.31,3
2025_527,2025,9,1,3.97,4
2025_162,2025,1,1,1.27,3
2024_1174,2024,8,1,3.49,2
2025_289,2025,4,1,2.43,2
2024_1056,2024,8,1,4.93,3
2025_395,2025,9,1,4.42,4
2024_1092,2024,8,1,4.34,4
2025_1004,2025,9,1,4.77,3
2024_1058,2024,2,1,2.25,3
2024_384,2024,3,1,4.08,4
2024_499,2024,6,1,3.57,3
2025_312,2025,6,1,3.0,3
2024_876,2024,7,1,1.23,4
2024_241,2024,7,1,4.24,2
2024_507,2024,6,1,1.0,3
2025_448,2025,4,1,5.0,4
2024_240,2024,3,1,4.54,2
2025_955,2025,14,1,4.59,2
2024_441,2024,14,1,3.73,2
2025_1147,2025,13,1,3.39,3
2025_250,2025,7,1,2.14,3
2025_146,2025,15,1,5.0,3
2025_634,2025,3,1,3.42,2
2025_917,2025,2,1,3.0,3
2024_1168,2024,12,1,4.08,2
2024_658,2024,6,1,2.65,2
2025_820,2025,8,1,4.46,4
2024_382,2024,4,1,1.52,2
2025_340,2025,1,1,2.78,2
2025_982,2025,7,1,3.18,4
2025_441,2025,8,1,4.17,3
2025_146,2025,4,1,3.98,4
2024_384,2024,5,1,2.41,3
2025_762,2025,1,1,3.65,4
2024_700,2024,3,1,3.53,4
2025_484,2025,8,1,3.76,4
2024_615,2024,2,1,3.22,4
2024_78,2024,4,1,3.21,2
2024_269,2024,6,1,3.96,3
2024_208,2024,8,1,3.32,4
2025_798,2025,8,1,2.63,3
2025_115,2025,6,1,4.41,3
2025_457,2025,1,1,4.25,4
2025_69,2025,11,1,3.56,4
2025_240,2025,6,1,2.76,3
2025_138,2025,4,1,1.55,2
2025_439,2025,13,1,3.29,4
2024_884,2024,11,1,3.49,3
2025_818,2025,3,1,3.31,4
2024_973,2024,8,1,2.24,2
2024_189,2024,2,1,2.37,4
2025_496,2025,2,1,2.73,3
2024_779,2024,10,1,5.0,2
2024_144,2024,5,1,4.21,2
2025_441,2025,6,1,2.59,4
2024_1182,2024,9,1,2.73,4
2025_66,2025,1,1,3.27,3
2024_388,2024,6,1,4.44,3
2024_166,2024,1,1,3.38,3
2024_682,2024,7,1,3.49,4
2025_691,2025,11,1,3.37,4
2024_421,2024,5,1,2.94,2
2025_1017,2025,6,1,2.37,2
2025_1125,2025,3,1,3.68,3
2024_8,2024,14,1,3.48,2
2025_224,2025,9,1,3.03,3
2024_767,2024,5,1,4.95,3
2024_192,2024,3,1,3.42,4
2025_209,2025,11,1,4.26,2
2025_244,2025,9,1,1.97,3
2024_1181,2024,2,1,4.07,3
2024_839,2024,2,1,2.9,3
2024_589,2024,6,1,3.18,4
2024_771,2024,1,1,3.02,3
2024_241,2024,12,1,2.8,2
2025_1024,2025,8,1,2.32,4
2025_442,2025,2,1,4.19,2
2025_274,2025,7,1,1.25,2
2025_813,2025,6,1,5.0,4
2024_53,2024,7,1,1.16,3
2025_706,2025,2,1,2.8,2
2025_1006,2025,9,1,3.13,3
2025_47,2025,10,1,3.58,4
2024_806,2024,5,1,2.71,3
2024_611,2024,11,1,2.77,3
2025_1147,2025,8,1,2.93,3
2024_894,2024,5,1,1.23,4
2024_1104,2024,7,1,3.77,3
2025_340,2025,5,1,2.91,4
2024_840,2024,4,1,4.78,4
2024_773,2024,12,1,2.76,4
2025_444,2025,5,1,4.89,4
2025_171,2025,1,1,1.93,4
2024_656,2024,13,1,3.49,4
2024_295,2024,6,1,3.57,2
2024_623,2024,7,1,3.53,4
2025_497,2025,2,1,4.13,2
2025_414,2025,4,1,3.48,4
2024_198,2024,4,1,2.3,3
2025_823,2025,7,1,3.47,2
2025_105,2025,3,1,4.25,3
2024_726,2024,3,1,3.06,3
2024_188,2024,11,1,4.01,3
2025_1138,2025,3,1,3.16,4
2025_253,2025,1,1,3.06,4
2025_605,2025,8,1,4.38,2
2024_938,2024,1,1,2.3,4
2024_567,2024,5,1,2.04,2
2024_568,2024,7,1,1.66,4
2025_853,2025,4,1,3.26,2
2025_916,2025,1,1,4.63,4
2024_1176,2024,2,1,4.12,4
2024_101,2024,9,1,4.04,2
2025_1004,2025,10,1,3.63,2
2025_793,2025,1,1,4.23,4
2024_871,2024,6,1,3.48,3
2025_417,2025,3,1,1.3,4
2024_843,2024,4,1,4.21,3
2025_1029,2025,8,1,4.34,2
2025_804,2025,9,1,4.46,3
2024_707,2024,9,1,1.76,2
2024_366,2024,9,1,4.61,4
2025_863,2025,4,1,4.87,4
2024_418,2024,2,1,2.67,2
2025_754,2025,12,1,2.43,3
2025_214,2025,6,1,3.27,3
2025_1179,2025,2,1,1.78,4
2024_779,2024,4,1,3.01,3
2024_1187,2024,2,1,3.79,3
2024_387,2024,11,1,4.56,2
2025_608,2025,12,1,3.12,3
2025_27,2025,4,1,4.49,3
2024_929,2024,1,1,3.73,3
2025_518,2025,11,1,1.84,3
2024_971,2024,10,1,3.54,4
2025_146,2025,8,1,3.66,4
2025_1013,2025,6,1,4.43,2
2025_214,2025,5,1,4.95,4
2025_779,2025,3,1,4.51,3
2025_689,2025,4,1,5.0,3
2024_13,2024,6,1,2.15,4
2024_474,2024,3,1,3.28,2
2025_81,2025,12,1,2.87,2
2025_538,2025,3,1,3.39,4
2024_86,2024,6,1,4.82,2
2024_897,2024,12,1,2.9,4
2024_1096,2024,2,1,3.75,3
2025_367,2025,4,1,3.81,4
2025_75,2025,13,1,2.28,4
2025_1163,2025,8,1,5.0,2
2025_396,2025,2,1,3.46,4
2025_297,2025,5,1,3.35,3
2025_832,2025,3,1,5.0,4
2025_714,2025,9,1,2.7,2
2024_319,2024,5,1,5.0,3
2024_1163,2024,3,1,3.63,4
2024_45,2024,5,1,4.14,3
2024_156,2024,10,1,1.38,4
2025_1139,2025,8,1,4.57,4
2024_607,2024,2,1,0.37,4
2025_1189,2025,2,1,3.54,3
2024_199,2024,3,1,2.34,4
2024_969,2024,5,1,2.49,3
2025_37,2025,1,1,3.27,3
2025_185,2025,2,1,4.17,4
2025_679,2025,1,1,3.12,2
2024_1128,2024,7,1,4.21,3
2024_585,2024,11,1,2.49,3
2025_310,2025,4,1,3.83,2
2025_450,2025,4,1,5.44,4
2025_323,2025,7,1,3.77,3
2025_936,2025,5,1,4.6,3
2025_454,2025,11,1,3.16,3
2025_261,2025,2,1,2.07,4
2025_812,2025,1,1,2.22,3
2024_341,2024,5,1,4.47,4
2024_1116,2024,2,1,3.98,2
2024_56,2024,2,1,5.0,2
2024_438,2024,3,1,4.42,2
2024_369,2024,4,1,3.84,3
2024_425,2024,2,1,3.75,4
2025_804,2025,1,1,3.69,2
2025_623,2025,1,1,2.11,2
2024_274,2024,7,1,5.0,4
2025_821,2025,6,1,4.31,4
2025_675,2025,4,1,4.43,2
2025_146,2025,5,1,4.92,4
2025_955,2025,15,1,5.0,4
2025_318,2025,3,1,1.83,2
2025_718,2025,6,1,4.16,2
2024_696,2024,1,1,3.76,3
2025_1006,2025,10,1,3.61,4
2025_980,2025,8,1,2.43,4
2025_781,2025,8,1,2.43,2
2024_339,2024,1,1,1.26,2
2024_611,2024,15,1,2.28,3
2024_898,2024,3,1,2.81,2
2024_487,2024,5,1,5.0,2
2025_545,2025,15,1,3.49,2
2025_454,2025,1,1,3.12,4
2024_408,2024,6,1,5.0,2
2024_590,2024,2,1,1.19,2
2025_78,2025,6,1,3.28,4
2024_802,2024,4,1,2.55,4
2024_1156,2024,6,1,3.0,2
2024_1075,2024,5,1,3.63,4
2024_1116,2024,2,1,3.33,4
2025_538,2025,6,1,2.16,4
2025_1156,2025,5,1,3.2,3
2024_632,2024,2,1,2.68,4
2024_18,2024,5,1,3.55,4
2024_224,2024,5,1,3.39,2
2025_1102,2025,3,1,2.01,3
2024_372,2024,6,1,2.64,2
2024_168,2024,6,1,1.16,4
2025_1138,2025,5,1,4.47,2
2025_75,2025,2,1,2.09,3
2025_766,2025,6,1,3.45,2
2024_1117,2024,5,1,3.73,2
2025_1065,2025,11,1,3.75,3
2024_654,2024,4,1,3.4,4
2024_126,2024,9,1,2.46,4
2024_428,2024,4,1,3.57,3
2024_1100,2024,3,1,2.96,2
2025_544,2025,3,1,2.68,2
2025_214,2025,8,1,2.8,2
2025_764,2025,1,1,3.1,2
2025_571,2025,10,1,2.02,4
2025_700,2025,2,1,5.0,4
2025_1170,2025,11,1,4.72,2
2024_1186,2024,3,1,3.25,3
2024_442,2024,14,1,4.66,2
2024_788,2024,10,1,2.2,3
2024_249,2024,14,1,1.91,4
2024_656,2024,11,1,3.36,3
2024_502,2024,5,1,1.16,4
2024_147,2024,7,1,4.61,4
2025_360,2025,7,1,3.73,2
2024_199,2024,4,1,2.39,3
2024_161,2024,4,1,2.55,3
2025_403,2025,2,1,2.15,2
2024_306,2024,1,1,3.25,3
2025_680,2025,8,1,4.64,3
2025_712,2025,9,1,1.96,2
2025_713,2025,13,1,2.96,4
2025_470,2025,1,1,2.81,4
2024_969,2024,6,1,3.0,4
2025_536,2025,6,1,5.0,4
2025_1036,2025,8,1,3.59,4
2024_973,2024,2,1,1.69,4
2024_887,2024,2,1,4.1,3
2024_770,2024,2,1,3.74,2
2025_734,2025,3,1,3.33,3
2024_537,2024,8,1,3.3,3
2025_356,2025,3,1,2.96,2
2024_256,2024,7,1,2.58,3
2024_254,2024,8,1,3.02,4
2024_360,2024,9,1,1.06,2
2025_571,2025,6,1,3.86,2
2024_128,2024,3,1,2.15,2
2025_323,2025,2,1,1.54,2
2025_409,2025,8,1,3.01,4
2025_600,2025,6,1,1.34,2
2024_625,2024,13,1,3.65,2
2024_1135,2024,4,1,3.86,3
2024_54,2024,1,1,5.0,4
2025_390,2025,13,1,4.2,4
2024_589,2024,7,1,3.1,3
2024_619,2024,3,1,4.52,4
2025_546,2025,5,1,4.45,4
2025_716,2025,4,1,3.85,4
2025_1013,2025,4,1,4.34,3
2024_346,2024,12,1,3.23,3
2024_399,2024,7,1,2.89,4
2024_483,2024,2,1,3.46,4
2024_89,2024,6,1,3.93,4
2024_546,2024,9,1,1.67,3
2025_1066,2025,1,1,5.0,3
2025_295,2025,4,1,3.62,3
2024_719,2024,7,1,3.1,4
2025_137,2025,9,1,1.0,4
2024_84,2024,1,1,2.29,3
2025_714,2025,12,1,3.01,3
2024_1059,2024,1,1,2.11,3
2025_192,2025,4,1,2.56,2
2024_138,2024,1,1,1.83,4
2024_644,2024,1,1,2.91,4
2025_521,2025,5,1,3.19,3
2024_568,2024,1,1,4.25,4
2024_791,2024,2,1,4.91,3
2025_989,2025,5,1,2.66,4
2025_758,2025,2,1,4.58,3
2024_1044,2024,3,1,2.59,4
2024_201,2024,6,1,2.55,3
2024_815,2024,6,1,2.48,4
2024_487,2024,8,1,3.38,4
2024_177,2024,1,1,2.37,4
2024_697,2024,4,1,1.23,3
2025_138,2025,5,1,3.62,4
2024_752,2024,7,1,4.04,2
2024_195,2024,2,1,3.32,3
2024_329,2024,1,1,4.43,4
2025_385,2025,5,1,2.63,3
2025_402,2025,3,1,4.66,4
2024_444,2024,4,1,4.97,4
2024_824,2024,13,1,4.4,3
2025_532,2025,6,1,2.86,4
2025_1006,2025,1,1,3.81,4
2024_821,2024,5,1,2.64,2
2024_151,2024,5,1,3.51,2
2024_962,2024,6,1,3.74,2
2024_1079,2024,7,1,3.84,3
2024_1058,2024,7,1,3.4,3
2024_457,2024,2,1,3.86,4
2025_1166,2025,9,1,2.67,3
2025_188,2025,1,1,3.36,4
2025_312,2025,8,1,2.45,2
2024_1098,2024,10,1,2.61,2
2024_1058,2024,3,1,4.3,2
2025_679,2025,3,1,4.62,3
2024_957,2024,2,1,2.93,3
2025_402,2025,4,1,3.49,4
2025_399,2025,2,1,2.07,3
2024_161,2024,3,1,1.91,2
2024_761,2024,12,1,4.62,4
2025_12,2025,4,1,4.61,4
2025_1078,2025,8,1,3.31,4
2025_876,2025,5,1,3.21,4
2025_192,2025,2,1,3.35,2
2024_395,2024,7,1,3.86,2
2024_493,2024,7,1,3.5,4
2025_528,2025,3,1,5.04,3
2025_180,2025,2,1,3.5,3
2025_833,2025,2,1,3.1,2
2025_556,2025,3,1,2.68,4
2025_496,2025,8,1,3.24,2
2025_945,2025,9,1,2.46,2
2024_483,2024,7,1,4.05,3
2025_585,2025,9,1,3.58,2
2024_214,2024,3,1,4.12,4
2025_946,2025,4,1,4.15,2
2024_661,2024,10,1,2.4,3
2024_822,2024,8,1,3.8,2
2025_101,2025,1,1,2.09,2
2024_1088,2024,3,1,3.79,3
2025_434,2025,6,1,1.0,2
2025_911,2025,3,1,5.0,4
2024_423,2024,6,1,3.67,4
2024_885,2024,3,1,5.0,3
2024_56,2024,5,1,3.6,2
2024_353,2024,7,1,3.2,2
2025_672,2025,5,1,2.56,2
2025_884,2025,11,1,1.59,3
2025_1106,2025,2,1,3.67,4
2025_303,2025,6,1,2.36,4
2025_793,2025,8,1,2.9,2
2025_676,2025,5,1,3.29,2
2024_201,2024,8,1,2.48,3
2025_861,2025,11,1,2.46,4
2025_1051,2025,6,1,3.38,2
2025_1026,2025,11,1,4.16,4
2025_296,2025,2,1,2.4,2
2024_585,2024,4,1,3.32,2
2024_922,2024,2,1,3.89,4
2025_879,2025,3,1,5.0,4
2025_377,2025,6,1,4.09,2
2025_14,2025,9,1,1.56,3
